,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,POS - Retard moyen de paiement en jours,POS - Durée moyenne des crédits précédents,POS - Nombre de mensualités restantes,POS - Montant des dettes restantes,Nombre de crédits actifs,Nombre de crédits remboursés,bureau - Nombre de jours depuis la dernière demande,bureau - Nombre de fois ou le crédit a été prolongé,bureau - Montant crédits en cours,bureau - Montant des dettes actuelles,bureau - Montant actuel en souffrance,CB - Solde,CB - Limite,CB - Montant payé par le client,CB - Nombre de retraits,Previous - Montant demandé moyen,Previous - Taux dinteret précédent moyen,IP - Retard moyen des paiements,IP - Paiement en souffrance moyen
50,100058,0,Revolving loans,F,N,Y,0,54000.0,135000.0,6750.0,135000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.0145199999999999,-12406,-1176,-1149.0,-2576,,1,1,0,0,0,0,Core staff,2.0,2,2,THURSDAY,9,0,0,0,0,0,0,School,0.6562248044601879,0.4508497225560816,0.4794489811780563,0.0664,0.0442,0.998,,,0.08,0.0552,0.4083,0.45,0.0085,,0.0651,,0.016,0.0441,0.0306,0.998,,,0.0806,0.069,0.375,0.4167,0.0078,,0.0487,,0.0168,0.0822,0.0408,0.998,,,0.08,0.069,0.375,0.4167,0.0087,,0.0747,,0.0163,,block of flats,0.0403,Panel,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,-2536.0,0.0,810000.0,258597.0,0.0,,,,,,,,
51,100059,0,Cash loans,M,Y,Y,1,540000.0,675000.0,34596.0,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,-18632,-6977,-3904.0,-1937,7.0,1,1,0,1,1,0,Managers,3.0,2,2,TUESDAY,10,0,0,0,0,0,0,Services,0.3115099249880457,0.7133545848531052,0.3092753558842053,0.5309,0.2491,0.9811,0.7416,,0.88,0.3793,0.4583,0.0,0.3977,,0.5878,,0.0487,0.541,0.2585,0.9811,0.7517,,0.8862,0.3793,0.4583,0.0,0.4067,,0.6124,,0.0516,0.5361,0.2491,0.9811,0.7451,,0.88,0.3793,0.4583,0.0,0.4046,,0.5983,,0.0498,,block of flats,0.5149,Panel,No,2.0,0.0,2.0,0.0,-1285.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,3.0,,,,,1.0,4.0,-1343.0,0.0,2157469.2,980784.0,0.0,,,,,186235.56,,12.344444444444445,0.0
52,100060,0,Cash loans,M,Y,N,0,76500.0,454500.0,14661.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-12282,-778,-1824.0,-1992,13.0,1,1,1,1,0,0,,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,Emergency,0.2445616325354615,0.705947456699447,0.7992967832109371,0.0227,,0.9806,,,,0.1034,0.0417,,,,0.0114,,0.0226,0.0231,,0.9806,,,,0.1034,0.0417,,,,0.0119,,0.0239,0.0229,,0.9806,,,,0.1034,0.0417,,,,0.0116,,0.023,,block of flats,0.0139,"Stone, brick",No,4.0,0.0,4.0,0.0,-466.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,5.0,-1703.0,0.0,274641.83999999997,0.0,0.0,,,,,180000.0,,15.0,-15000.0
53,100061,0,Cash loans,F,N,Y,2,225000.0,314055.0,16164.0,238500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.006629,-10473,-1392,-2025.0,-1240,,1,1,0,1,0,0,Core staff,4.0,2,2,THURSDAY,3,0,0,0,1,1,0,Self-employed,0.1895957995501827,0.7029791046049891,0.7016957740576931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-570.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,1.0,-924.0,0.0,37741.5,0.0,0.0,,,,,314509.5,,11.604086956521737,-1638.1113875776396
54,100062,0,Cash loans,M,Y,N,0,81000.0,675000.0,32472.0,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010006,-18611,365243,-6936.0,-2142,8.0,1,0,0,1,1,0,,2.0,2,2,TUESDAY,17,0,0,0,0,0,0,XNA,,0.6628649268152181,0.7380196196295241,0.2165,0.1678,0.9846,0.7892,,0.24,0.2069,0.3333,0.375,0.1071,,,,0.0151,0.2206,0.1741,0.9846,0.7975,,0.2417,0.2069,0.3333,0.375,0.1095,,,,0.016,0.2186,0.1678,0.9846,0.792,,0.24,0.2069,0.3333,0.375,0.1089,,,,0.0154,reg oper account,block of flats,0.2048,Panel,No,0.0,0.0,0.0,0.0,-462.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,2.0,-2288.0,0.0,1081626.12,0.0,0.0,,,,,503100.0,,11.555555555555555,0.0
55,100063,0,Cash loans,F,N,Y,0,180000.0,837427.5,45558.0,666000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.022625,-12955,-4106,-7054.0,-5164,,1,1,0,1,1,1,Managers,2.0,2,2,MONDAY,15,0,0,0,0,0,0,Medicine,0.5527719020519871,0.6166372926426479,0.0701088438273582,0.1186,0.066,0.9801,0.728,0.0385,0.04,0.0345,0.3333,0.0417,0.0606,0.0958,0.0822,0.0039,0.0002,0.1208,0.0685,0.9801,0.7387,0.0388,0.0403,0.0345,0.3333,0.0417,0.062,0.1047,0.0856,0.0039,0.0002,0.1197,0.066,0.9801,0.7316,0.0387,0.04,0.0345,0.3333,0.0417,0.0616,0.0975,0.0837,0.0039,0.0002,reg oper spec account,block of flats,0.0857,"Stone, brick",No,1.0,1.0,1.0,1.0,-1547.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,36.0,13.0,0.0,7.0,11.0,-2909.0,0.0,5006331.0,1651888.845,0.0,,,,,170786.5,,7.684523809523809,1247.7749999999999
56,100064,0,Cash loans,F,N,N,0,67500.0,298728.0,15381.0,202500.0,Family,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,0.019101,-21621,365243,-2019.0,-1344,,1,0,0,1,0,0,,1.0,2,2,MONDAY,9,0,0,0,0,0,0,XNA,,0.6227082733555896,0.1694287272664794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,,-509.0,0.0,162000.0,95413.5,0.0,,,,,47607.48,,11.92,343.1376000000001
57,100068,0,Revolving loans,M,N,Y,0,81000.0,247500.0,12375.0,247500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-18248,-2351,-4375.0,-1721,,1,1,1,1,1,0,Security staff,2.0,2,2,WEDNESDAY,14,0,0,0,0,1,1,Security,0.2377197192577024,0.6091352920795285,0.5136937663039473,0.1227,0.1572,0.9886,0.8436,0.0029,0.0,0.3448,0.1667,0.2083,0.0554,0.0992,0.1177,0.0039,0.0052,0.125,0.1631,0.9886,0.8497,0.0029,0.0,0.3448,0.1667,0.2083,0.0566,0.1084,0.1226,0.0039,0.0055,0.1239,0.1572,0.9886,0.8457,0.0029,0.0,0.3448,0.1667,0.2083,0.0563,0.1009,0.1198,0.0039,0.0053,org spec account,block of flats,0.0926,Panel,No,2.0,0.0,2.0,0.0,-167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0,-2529.0,0.0,1151753.94,799038.0,0.0,,,,,82152.0,,8.2,0.0
58,100069,0,Cash loans,M,Y,Y,1,360000.0,640458.0,27265.5,517500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.00733,-14186,-1743,-2128.0,-4982,10.0,1,1,0,1,0,0,Laborers,2.0,2,2,MONDAY,11,0,1,1,0,1,1,Transport: type 4,,0.2567370429595146,0.7076993447402619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-112.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,,,,,2.0,2.0,-2263.0,0.0,6249325.5,3152259.0,0.0,,,,,145163.025,0.1891363481808909,7.759523809523809,492.8798571428571
59,100070,0,Cash loans,M,Y,Y,0,540000.0,1227901.5,46899.0,1129500.0,Unaccompanied,Working,Higher education,Widow,House / apartment,0.032561,-20544,-2091,-6846.0,-566,2.0,1,1,1,1,0,0,Managers,1.0,1,1,TUESDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.6535972121081295,0.3392876999089139,0.0256,0.0,0.9354,0.116,0.0076,0.0,0.1172,0.1,0.1417,0.0664,0.0202,0.0305,0.0039,0.0084,0.0063,0.0,0.9136,0.0,0.0006,0.0,0.069,0.0833,0.125,0.0819,0.0055,0.0072,0.0,0.0,0.0104,0.0,0.9136,0.0,0.0015,0.0,0.069,0.0833,0.125,0.0815,0.0086,0.0069999999999999,0.0039,0.0013,reg oper account,block of flats,0.0058,"Stone, brick",No,0.0,0.0,0.0,0.0,-1377.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,-2350.0,0.0,8758800.0,2249635.5,0.0,,,,,149765.445,0.1607163096452454,19.15625,867.4537500000001
60,100071,0,Cash loans,F,N,Y,0,180000.0,1663987.5,86989.5,1588500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018801,-20121,-2446,-6755.0,-2177,,1,1,0,1,0,0,Accountants,2.0,2,2,MONDAY,12,0,0,0,0,0,0,Industry: type 11,,0.5706663563799912,0.6971469077844458,0.0876,0.0496,0.9841,0.7824,0.0096,0.04,0.0345,0.4583,0.5,0.0208,0.0698,0.0767,0.0077,0.021,0.0893,0.0515,0.9841,0.7909,0.0097,0.0403,0.0345,0.4583,0.5,0.0213,0.0762,0.0799,0.0078,0.0222,0.0885,0.0496,0.9841,0.7853,0.0097,0.04,0.0345,0.4583,0.5,0.0212,0.071,0.0781,0.0078,0.0214,reg oper spec account,block of flats,0.0701,"Stone, brick",No,0.0,0.0,0.0,0.0,-1572.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1.0,,,,,,4.0,-2258.0,0.0,598059.0,0.0,0.0,,,,,408946.5,,10.375,0.0
61,100072,0,Cash loans,M,N,N,0,180000.0,1080000.0,44118.0,1080000.0,Unaccompanied,Working,Incomplete higher,Single / not married,With parents,0.010006,-7907,-1324,-4557.0,-586,,1,1,0,1,0,1,Sales staff,1.0,2,1,TUESDAY,9,0,0,0,0,0,0,Trade: type 2,,0.0265407750366898,0.434733248750173,0.0928,0.0955,0.9856,0.8028,0.013,0.0,0.2069,0.1667,0.2083,0.1147,0.0756,0.0913,0.0,0.0,0.0945,0.0991,0.9856,0.8105,0.0131,0.0,0.2069,0.1667,0.2083,0.1173,0.0826,0.0951,0.0,0.0,0.0937,0.0955,0.9856,0.8054,0.0131,0.0,0.2069,0.1667,0.2083,0.1167,0.077,0.0929,0.0,0.0,reg oper account,block of flats,0.0804,Panel,No,0.0,0.0,0.0,0.0,-725.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,24.0,21.0,0.0,,2.0,-630.0,0.0,314716.5,0.0,0.0,,,,,224774.55,,3.722222222222222,-2155.5425
62,100073,0,Cash loans,M,Y,Y,0,324000.0,1130760.0,40189.5,810000.0,Unaccompanied,Pensioner,Higher education,Civil marriage,House / apartment,0.01885,-22843,365243,-1042.0,-3967,10.0,1,0,0,1,0,0,,2.0,2,2,THURSDAY,9,0,0,0,0,0,0,XNA,,0.7330511930996613,0.2340151665320674,0.1928,0.2309,0.9955,,,0.16,0.1379,0.6667,,0.1427,,0.2818,,0.1341,0.1964,0.2396,0.9955,,,0.1611,0.1379,0.6667,,0.1459,,0.2936,,0.142,0.1947,0.2309,0.9955,,,0.16,0.1379,0.6667,,0.1452,,0.2869,,0.1369,,block of flats,0.2522,"Stone, brick",No,0.0,0.0,0.0,0.0,-2385.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,6.0,0.0,3.0,1.0,-1788.0,0.0,2176983.0,1537123.5,0.0,,,,,329848.0,,6.884535005224661,4104.605507445141
63,100075,0,Cash loans,F,N,N,0,112500.0,95940.0,10462.5,90000.0,Family,Working,Higher education,Single / not married,House / apartment,0.00496,-12240,-3720,-5246.0,-4541,,1,1,0,1,0,0,,1.0,2,2,MONDAY,14,0,0,0,0,0,0,University,0.2996061411205129,0.6645439411246608,0.4920600938649263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-280.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,4.0,,-1637.0,0.0,991566.0,547785.0,0.0,,,,,95007.85714285714,,8.943333333333333,0.0
64,100076,0,Cash loans,M,Y,N,0,180000.0,315000.0,9679.5,315000.0,,Commercial associate,Secondary / secondary special,Married,House / apartment,0.028663,-13866,-2546,-5448.0,-4097,1.0,1,1,0,1,0,0,Drivers,2.0,2,2,MONDAY,12,0,0,0,0,0,0,Transport: type 3,,0.5848873555356944,0.0950703958413326,0.0124,,0.9677,0.5579999999999999,0.0013,0.0,0.069,0.0417,0.0417,0.0489,0.0101,0.01,0.0,0.0,0.0126,,0.9677,0.5753,0.0013,0.0,0.069,0.0417,0.0417,0.05,0.011,0.0105,0.0,0.0,0.0125,,0.9677,0.5639,0.0013,0.0,0.069,0.0417,0.0417,0.0498,0.0103,0.0102,0.0,0.0,reg oper account,block of flats,0.0079,Block,No,0.0,0.0,0.0,0.0,-3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3.0,,-441.0,0.0,3296057.58,2610859.995,0.0,,,,,,,,
65,100077,0,Cash loans,M,N,Y,0,180000.0,1256400.0,40657.5,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.072508,-12049,-579,-6105.0,-1,,1,1,0,1,0,0,Core staff,1.0,1,1,WEDNESDAY,12,0,0,0,0,0,0,Police,0.2867830789116058,0.6473478219828046,0.5620604831738043,0.1433,0.0993,0.9811,0.7416,0.0,0.16,0.1379,0.3333,0.375,0.0,0.1168,0.1367,0.0,0.0207,0.146,0.103,0.9811,0.7517,0.0,0.1611,0.1379,0.3333,0.375,0.0,0.1276,0.1425,0.0,0.0219,0.1447,0.0993,0.9811,0.7451,0.0,0.16,0.1379,0.3333,0.375,0.0,0.1189,0.1392,0.0,0.0211,reg oper account,block of flats,0.1114,Panel,No,4.0,0.0,4.0,0.0,-295.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0,,,,,1.0,3.0,-1186.0,0.0,687456.0,257926.5,0.0,,,,,59380.61538461538,,-1.5428571428571431,3235.9885714285715
66,100078,0,Cash loans,F,Y,Y,0,180000.0,1035000.0,43983.0,1035000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.028663,-19550,-4856,-6836.0,-3084,21.0,1,1,0,1,0,0,Core staff,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,Government,0.7961611232881004,0.5172704004425673,0.4294236843421945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1594.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,1.0,2.0,-1338.0,0.0,1143000.0,537165.0,0.0,,,,,403363.63636363635,,2.6105937921727396,0.0
67,100079,0,Revolving loans,M,N,Y,0,225000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Separated,Municipal apartment,0.00733,-15359,-114,-5076.0,-2922,,1,1,0,1,0,0,Laborers,1.0,2,2,THURSDAY,9,0,0,0,0,1,1,Construction,0.202477374074608,0.5619229565929612,0.4135967602644276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-662.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,1.0,-553.0,0.0,60781.5,0.0,0.0,,,,,82402.5,,9.8,-7200.8279999999995
68,100080,0,Revolving loans,F,N,N,1,157500.0,450000.0,22500.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.010966,-11956,-3154,-8118.0,-4143,,1,1,0,1,0,0,Sales staff,3.0,2,2,SUNDAY,10,0,0,0,0,0,0,Kindergarten,0.4115064104251909,0.1238882922844139,0.8327850252992314,0.2175,0.1455,0.9891,0.8504,0.0443,0.24,0.2069,0.3333,0.375,0.1343,0.1774,0.2129,0.0,0.0039,0.2216,0.1509,0.9891,0.8563,0.0447,0.2417,0.2069,0.3333,0.375,0.1373,0.1938,0.2218,0.0,0.0041,0.2196,0.1455,0.9891,0.8524,0.0445,0.24,0.2069,0.3333,0.375,0.1366,0.1804,0.2167,0.0,0.004,reg oper spec account,block of flats,0.1925,Panel,No,,,,,-1711.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,39.0,34.0,0.0,,1.0,-1802.0,0.0,30150.0,0.0,0.0,,,,,155487.85714285713,,1.615530303030303,0.0
69,100081,0,Cash loans,M,Y,N,0,180000.0,450000.0,21109.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.0145199999999999,-10848,-121,-4809.0,-3494,20.0,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,9,0,0,0,0,0,0,Other,,0.6454384930609306,,0.067,0.0,0.9752,0.66,0.0068,0.0,0.1379,0.1667,0.2083,0.0483,0.0538,0.0506,0.0039,0.0465,0.0683,0.0,0.9752,0.6733,0.0069,0.0,0.1379,0.1667,0.2083,0.0494,0.0588,0.0528,0.0039,0.0492,0.0677,0.0,0.9752,0.6645,0.0069,0.0,0.1379,0.1667,0.2083,0.0491,0.0547,0.0516,0.0039,0.0475,reg oper account,block of flats,0.0436,"Stone, brick",No,1.0,0.0,1.0,0.0,-2519.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,46755.0,,10.3,0.0
70,100082,0,Cash loans,M,N,N,2,180000.0,450000.0,21109.5,450000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.01885,-12009,-2844,-1377.0,-3656,,1,1,1,1,1,0,Laborers,4.0,2,2,MONDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.3577065472620613,0.6865047975453018,0.3944954053123993,0.0722,0.0487,0.9826,0.762,0.0085,0.0,0.1379,0.1667,0.2083,0.0176,0.0588,0.0505,0.0,0.0,0.0735,0.0505,0.9826,0.7713,0.0086,0.0,0.1379,0.1667,0.2083,0.018,0.0643,0.0526,0.0,0.0,0.0729,0.0487,0.9826,0.7652,0.0086,0.0,0.1379,0.1667,0.2083,0.0179,0.0599,0.0514,0.0,0.0,reg oper spec account,block of flats,0.0444,Panel,No,0.0,0.0,0.0,0.0,-1003.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,,,,,5.0,12.0,-2572.0,1.0,10393996.41,2384752.41,0.0,,,,,523975.2,,11.4420405982906,5.525697115384616
71,100083,0,Cash loans,M,Y,Y,0,103500.0,573628.5,24435.0,463500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0096569999999999,-15406,-892,-341.0,-4176,22.0,1,1,0,1,0,0,Laborers,2.0,2,2,MONDAY,18,0,0,0,0,0,0,Business Entity Type 3,0.2707661633733818,0.7071263161734994,0.5971924268337128,0.1464,0.1291,0.9861,0.8096,0.108,0.04,0.0345,0.3333,0.375,0.0,0.1194,0.0933,0.0,0.0,0.1492,0.134,0.9861,0.8171,0.109,0.0403,0.0345,0.3333,0.375,0.0,0.1304,0.0972,0.0,0.0,0.1478,0.1291,0.9861,0.8121,0.1087,0.04,0.0345,0.3333,0.375,0.0,0.1214,0.0949,0.0,0.0,reg oper account,block of flats,0.1324,"Stone, brick",No,2.0,1.0,2.0,1.0,-2053.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,1.0,1.0,-1964.0,0.0,3237880.5,1756003.5,0.0,,,,,68560.5,,15.81,238.30200000000002
72,100084,0,Cash loans,M,N,Y,2,225000.0,495351.0,26140.5,459000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.02461,-14860,-1156,-23.0,-1072,,1,1,0,1,0,0,Laborers,3.0,2,2,FRIDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.5705270507243844,0.6940926425266661,0.0165,0.0,0.9727,0.626,,0.0,0.069,0.0417,,0.0249,,0.011,,0.0,0.0168,0.0,0.9727,0.6406,,0.0,0.069,0.0417,,0.0255,,0.0114,,0.0,0.0167,0.0,0.9727,0.631,,0.0,0.069,0.0417,,0.0254,,0.0112,,0.0,,block of flats,0.0093,Block,No,1.0,0.0,1.0,0.0,-1475.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,1.0,-2152.0,0.0,98100.0,0.0,0.0,,,,,112692.85714285714,,12.977777777777776,1807.523
73,100085,0,Cash loans,M,N,Y,1,157500.0,755190.0,28894.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.016612,-11187,-2224,-3253.0,-3723,,1,1,1,1,0,0,Drivers,3.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Business Entity Type 1,,0.3687189849837431,0.3589512285783967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,-1175.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,-1388.0,0.0,1427197.5,697500.0,0.0,,,,,62527.5,,10.666666666666666,0.0
74,100086,0,Cash loans,F,N,Y,1,135000.0,675000.0,21775.5,675000.0,Unaccompanied,Commercial associate,Higher education,Widow,House / apartment,0.019101,-14264,-2492,-4327.0,-4517,,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,12,0,0,0,0,0,0,Self-employed,,0.5698732368655826,0.1986200451074864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1597.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,4.0,2.0,,,,,4.0,2.0,-1364.0,0.0,1077934.95,404028.0,0.0,0.0,45000.0,0.0,0.0,110844.06428571428,,0.6781609195402298,0.0
